rank,id,smiles,fit_score,n_hits
100294,F8880-7397,C1CC1CNC1CC1,0.06517551733828547,1
100295,F1911-5745,Fc1cc(N2CC3CCCC3C2)ccn1,0.06517432091689931,1
100296,F1907-6631,OCC1CN(C2CCNCC2)CC12CCCC2,0.06517317296635546,1
100297,F0001-1693,CCOCCCl,0.06516578984670593,2
100298,F2197-1779,Cc1cc(Br)c(=O)n(CC2CCN(C(=O)OC(C)(C)C)CC2)c1,0.06516358024188756,1
100299,F2147-7587,CC(C)=CCn1cc(CN)cn1,0.06516271316922176,1
100300,F3413-1384,C#Cc1cccc(C(=O)NCC2CCOC2)n1,0.06516268819333315,1
100301,F1907-2162,CC(C)NC(=O)C1CC(F)(F)CN1,0.0651543924670535,1
100302,F1917-0493,CCCCc1nnc(C)n1C1CCNCC1,0.06515362510506316,1
100303,F1967-6918,COc1cccc(Cc2cc(N)ncn2)c1,0.06515325325337747,1
100304,F1911-7694,CCc1cn2nc(Cl)ccc2n1,0.06515203581043538,1
100305,F1922-5692,N#CC1CC1C1CC1N,0.06515019153091471,2
100306,F1924-1026,CN1CC(CN)C2(CCOCC2)C1,0.06514805591926547,1
100307,F2147-6993,C#Cc1cnn(CC#CC)c1,0.06514484892550433,1
100308,F6844-6633,O=c1cc[nH]c(=O)n1C1CCC1,0.06513740305232561,1
100309,F3414-0440,Cc1ccc(N(C)[C@@H]2CN(C(=O)OC(C)(C)C)C[C@H]2Cl)cc1,0.06513317318890996,1
100310,F1913-9735,OCc1cccc(Oc2ncccn2)c1,0.06513158902060527,1
100311,F1909-6837,NC(=O)C1(F)CCN(C(=O)C2CC2C(=O)O)C1,0.06512392736520699,1
100312,F1912-0297,CNc1ccc(N2CCNCC2)nn1,0.06512190360059256,1
100313,F1967-1821,O=C(O)C(Cc1ccc(F)cc1)NC1CC1,0.0651197130538955,2
100314,F2157-1506,CCOC(=O)c1cn(-c2ccc(F)c(F)c2F)nn1,0.06511776035080606,1
100315,F1913-2392,CC(N)c1ccc(C(F)F)cc1,0.06511154689244023,1
100316,F8884-1410,CC1(CCl)CC1,0.06510990766768211,1
100317,F1904-5796,COC(=O)NC(=S)Nc1cccc(SC)c1,0.06510885561240713,1
100318,F1958-0510,O=S(=O)(Cl)N1CCC(F)(F)C1,0.06510798750628927,1
100319,F2157-1492,CCOC(=O)c1cn(-c2ccc(Cl)cc2F)nn1,0.0651065907774759,1
100320,F1908-2399,O=C(O)c1cn(Cc2cccc(Br)c2)cn1,0.06510583343979291,1
100321,F8881-3706,NCC1Cc2ccccc21,0.06510419905540395,1
100322,F2190-0178,C=CCBr,0.0651023988110441,1
100323,F3308-2722,COc1cccc(OC(C)C(=O)O)c1,0.06510234204874027,1
100324,F2157-0668,O=C(O)c1cn(CC2CCCO2)nn1,0.0651016159394427,1
100325,F2157-1817,CCOC(=O)c1cn(-c2ccc(Br)cc2F)nn1,0.06510007471076748,1
100326,F3250-0664,COC(=O)C(=O)CC(=O)c1ccco1,0.0650992774312537,1
100327,F1909-8858,CSc1nccc(OCC(=O)O)n1,0.06509766359765098,1
100328,F1967-0209,Cc1ccccc1-n1nc(C(=O)O)c(O)cc1=O,0.06509599902134658,1
100329,F1077-0049,O=C(O)C1CCCN(S(=O)(=O)c2ccc(Cl)s2)C1,0.06509351609193814,1
100330,F2147-9874,C1CC2(C1)CC1(CNC1)C2,0.06509301288620191,1
100331,F2197-9296,NC1CCC(Cc2nncn2CC2CC2)CC1,0.06509260115935545,1
100332,F1916-2985,O=C(NCC1(F)CCNCC1)c1cccnc1,0.06508318295378675,1
100333,F1907-6324,CC(C(=O)O)N1CCCC(C(C)(F)F)C1,0.06508291073766292,1
100334,F2157-1283,CCOC(=O)c1cn(-c2cccc(F)c2F)nn1,0.06506955801920686,1
100335,F1916-3021,O=C1CC(C(=O)NCC2(F)CCNCC2)C1,0.06506614424858977,1
100336,F2197-9147,CC(O)Cn1cnnc1CC1CC2CCC(C1)N2,0.06506588519609853,1
100337,F1967-3332,Cn1c(=O)cc(NCC2CCCCC2)[nH]c1=O,0.06506179343487682,1
100338,F1911-8190,CCc1cn2nc(C#N)ccc2n1,0.06506126523684412,1
100339,F8883-1602,CC(=O)c1cnn(CC2CC2)c1,0.06506096856070151,1
100340,F2172-2472,Cn1cccc1C(=O)N1CCC2NCCC2C1,0.06505923003200761,1
100341,F2147-8544,CN1CCC(C(C)(C)CO)C1,0.06505818247718934,1
100342,F2157-1092,COC(=O)c1cn(-c2cccc(F)c2F)nn1,0.0650563838754498,1
100343,F1814-9839,C#CCCNC(=O)c1ccnc(F)c1,0.06505507321703372,1
100344,F2147-6939,CC(C)CCn1cc(/C=C/C(=O)O)cn1,0.06505377323385182,1
100345,F2172-1848,O=C(c1ccsc1)N1CCC2NCCC2C1,0.06505350416751937,1
100346,F1913-7589,NC1(COc2ccncc2)CCOC1,0.06505325444047477,1
100347,F1907-2686,C=Cc1ccc(Cn2cc(C(=O)O)nn2)cc1,0.06504698375374972,1
100348,F1924-1628,CC(C)(C)OC(=O)N1CCC(c2csc(N)n2)CC1,0.06504697493736286,1
100349,F1908-0648,CCOC1CCN(C(=O)C2CCNC2)CC1,0.06504367687132724,1
100350,F6619-1346,O[C@H]1COC[C@@H]1NCc1ccc2c(c1)OCO2,0.06504297620641418,2
100351,F1923-2374,Cl.O=C([C@@H]1C[C@H]1[N+](=O)[O-])N1CCNCC1,0.06504289460483435,1
100352,F1909-8632,CC(C)(Oc1ccncn1)C(=O)O,0.06503783589936661,1
100353,F1913-6516,COC12CNCC1CN(C1CCCCC1)C2,0.0650359742333346,1
100354,F1913-1549,N#CC1(CO)CC1,0.06503370655558494,1
100355,F1908-3065,NCC1CCCN(Cc2ccc(Cl)s2)C1,0.06503331998226713,1
100356,F1906-9706,Cc1ccncc1Cn1nc(C#N)ccc1=O,0.0650325667837295,1
100357,F1926-0326,CCc1cnc(NCCN)nc1,0.06503252195886568,1
100358,F1922-0833,CSC(Cc1cc(Br)ccc1F)C(=O)O,0.06503242480793463,1
100359,F2197-3002,Clc1ccc2nc(C3CC3)[nH]c2c1,0.06503130584849054,1
100360,F2167-8060,CC(C)CC1CC(C(=O)O)C1,0.06503028023812275,1
100361,F2197-2996,Brc1ccc2nc(C3CC3)[nH]c2c1,0.06502181292261497,1
100362,F2167-7442,O=C(O)C1CCC(Cc2cccc(F)c2)CC1,0.06502099392999626,1
100363,F1907-1359,O=C(O)c1cn(Cc2cccc(Cl)c2)cn1,0.06501705696469082,1
100364,F2157-0154,O=C(C1CC1)N1CC(n2cc(CO)nn2)C1,0.06501442433945176,1
100365,F2197-8929,c1ccc(CCn2cnnc2C2CNC2)cc1,0.06501221440151546,1
100366,F2158-0721,Cc1cc(Br)cc2sc(Cl)nc12,0.06501120864316048,1
100367,F1907-1404,O=Cc1cn(Cc2cc(F)ccc2F)cn1,0.06500677447376398,1
100368,F2157-1312,COC(=O)c1cn(-c2cccc(Cl)c2F)nn1,0.06500559051700912,1
100369,F1910-0023,Cc1cc(Cl)cc2sc(Cl)nc12,0.06500527822043449,1
100370,F8885-7317,Cc1coc2c(F)cc(F)cc12,0.06500447220032168,1
100371,F2135-0861,CCSc1nc(NC(C)C)c2cnn(CCN)c2n1,0.06500409858036008,1
100372,F2167-1842,CC(C)CC1CCNCC1.Cl,0.06500360137382724,1
100373,F1907-1362,O=C(O)c1cn(Cc2cccc(F)c2)cn1,0.06500208515046117,1
100374,F1913-0554,CC1CCC1CN,0.06500126794692647,1
100375,F2167-2524,COC(=O)c1cn(C)c(=O)cc1OC1CNC1.Cl,0.06500079436748415,1
100376,F1908-2942,CC(CN1CC(C(=O)O)C1)c1ccccc1,0.06499991420661488,1
100377,F2167-0785,O=C(O)C1CCCN1c1ccccc1,0.06499984069275237,1
100378,F2147-8558,CC(=O)NC(CCC(C)(F)F)C(=O)O,0.0649998157690972,1
100379,F2167-4396,O=C(O)C1CCC2(CC1)CC2(F)F,0.0649994057667302,1
100380,F8884-1430,CC1(CBr)CC1,0.06499560790585655,1
100381,F3672-5064,C#CCCNC(=O)c1cncn1C,0.06499446810922306,1
100382,F1924-1100,CC(C)(C)OC(=O)N1CC(CON)C2(CC2)C1,0.06499388079403759,1
100383,F1924-0988,CC(C)(C)OC(=O)NCC1CNCC12CC2,0.06498532927850005,1
100384,F2147-7393,O=C(CCl)c1cnn(CC2CCOC2)c1,0.06498461607758636,1
100385,F8888-7276,Cn1cc(CCCN)cn1,0.06498078014812175,1
100386,F2145-0879,O=C(c1ccc(O)cc1)N1CCc2sccc2C1,0.06498056867392774,1
100387,F1910-0001,Cc1cccc2sc(Cl)nc12,0.06497973400671407,1
100388,F1908-2926,CSc1ccc(CN2CCCC(CN)C2)cc1,0.06497707918261476,1
100389,F1910-7617,OC(CN[C@@H]1CCC[C@H]1F)C(F)(F)F,0.06497566552367946,1
100390,F1911-5570,Cc1coc2ccc(F)cc12,0.064967293900335,1
100391,F1904-2146,COc1ccc(CNc2ccnc(C(=O)O)n2)cc1,0.06496670961283683,1
100392,F8880-8121,N#CC1(C(F)(F)F)CC1,0.06496530581946257,1
100393,F2167-1197,NCC1CCCN1c1nc2ccccc2o1.O=C(O)C(=O)O,0.06495978801114505,1
100394,F1913-1038,C#CC1CC1CN.Cl,0.06495794809014262,1
100395,F1913-6632,CCOC(=O)/C=C(/F)C(=O)OCC,0.06495759445394621,1
100396,F1908-0323,NC1CCCN(CC(=O)NC2CCCCC2)C1,0.06495653209625443,1
100397,F2157-1393,CCOC(=O)c1cn(Cc2cccc(OC)c2)nn1,0.06495565080146473,1
100398,F1913-8720,CC(C)(C)OC(=O)N1CC(CO)C2(CC2)C1,0.06495323117826203,1
100399,F2147-2060,COc1cccc(CCC(N)C(=O)O)c1,0.06495245059709008,1
100400,F3055-0313,Cc1cc2oc(=O)cc(CCl)c2cc1Cl,0.06494976132267892,1
100401,F1917-0924,O=C(O)C1(n2cnnc2C2CCCO2)CCC1,0.06494624954315695,1
100402,F2185-1978,Cn1cc(-c2nc(CCN)no2)c(=O)[nH]c1=O,0.0649418569294684,2
100403,F1913-5708,C1=C(c2ccc3occc3c2)CCNC1.Cl,0.06494119172874395,1
100404,F1909-7078,CC1CCCN(C(=O)C2CCC2C(=O)O)C1,0.0649357527137302,1
100405,F8889-3124,CCCC1CC1C(=O)O,0.06493510844288988,1
100406,F2157-0945,O=Cc1cn(-c2cc(F)c(F)cc2F)nn1,0.06493435047200397,1
100407,F0345-0694,CC(N)C12CC3CC(CC(O)(C3)C1)C2.Cl,0.0649341720077564,1
100408,F2147-5384,NCc1csc(C2CC2)c1,0.06492456897640381,1
100409,F1907-8363,COCC1CN(C(=O)CCl)CC12CCC2,0.06491794337619079,1
100410,F3367-0283,Cn1ncnc1-c1ccc(C(=O)O)cc1,0.06491010174059714,1
100411,F1967-7550,O=c1cc(CC2CC2)[nH]c(=O)n1CC(F)(F)F,0.06491005569392984,1
100412,F2147-3614,N#CC1(C(F)F)CC1,0.06490912768908647,1
100413,F2197-6450,COC(=O)C(N)COc1ccc2nncn2n1,0.06490872700334882,1
100414,F2158-2275,O=c1cc(CSc2nc3cc(Cl)ccc3o2)occ1O,0.06490838889835261,1
100415,F1908-2376,COc1cccc(Cn2cc(C(=O)O)nn2)c1,0.06490817796338286,1
100416,F1907-8106,CCC(Cl)C(=O)N1CCc2c(CO)cccc21,0.06490811244566884,1
100417,F1924-0778,Cl.OCC1CNCC12CCOC2,0.06490608917705942,1
100418,F2185-1309,CC(C)(C)OC(=O)N1CCC(n2cc(C#N)c(=O)[nH]c2=O)CC1,0.06490365775149716,1
100419,F8889-8223,O=C(O)C(C1CC1)C1CC1,0.06490186770781493,1
100420,F1922-4167,c1cc2cc(-n3cnnn3)ccc2[nH]1,0.06489792796518797,1
100421,F6567-9269,CNc1cc(NCc2cccnc2)ncn1,0.06489731395294615,1
100422,F2197-6743,NC(COc1ccc2nccn2n1)C(=O)O,0.06489634823718582,1
100423,F2199-0119,c1nn(C2CCCCC2)cc1CNC1CC1,0.06489395704190727,1
100424,F2147-9585,Cl.Cl.Cl.c1nnn2c1CN(C1CNC1)CC2,0.06489332318900437,1
100425,F1916-3897,NCc1cn[nH]c1CCc1c(Cl)cccc1Cl,0.06488903642650352,1
100426,F1904-5318,CCOC(=O)NC(=S)Nc1ccc([N+](=O)[O-])cc1,0.06488304130335369,1
100427,F1903-5777,CC(C)(C)Cc1nc(C2CC2)nc(Br)c1F,0.06488197086949839,1
100428,F1922-0309,O=C(O)C(S)Cc1ccccc1F,0.06487827821648984,1
100429,F1967-9982,O=c1ccc(-n2cccn2)nn1CC1CCNCC1,0.06487700641682106,1
100430,F2157-0927,O=Cc1cn(-c2cc(Cl)ccc2F)nn1,0.06486937872465402,1
100431,F1912-1173,OC(CNCC(F)(F)F)C(F)(F)F,0.06486329778410249,2
100432,F8882-1212,CC(=O)CC(=O)c1ccco1,0.06486152987806976,1
100433,F1922-3815,O=C(O)C1CC1C(=O)NCCO,0.06486136669989263,2
100434,F1907-1247,CCN1CC23C=CC(O2)C(C(=O)O)C3C1=O,0.06486029286825312,1
100435,F1913-5083,FC(F)(F)CCC1(CBr)CCC1,0.06485340000292401,1
100436,F2157-1559,CCOC(=O)c1cn(Cc2ccc(C(=O)O)cc2)nn1,0.06485254468777829,1
100437,F1909-8644,COC(=O)C1(Oc2ncncc2F)CC1,0.06485229195968448,2
100438,F1922-5372,O=CC1CC1c1c(F)cccc1F,0.06484918956757417,1
100439,F1911-1372,C=CCNc1cc(CF)ncn1,0.06484651230685298,1
100440,F1904-5518,CCOC(=O)NC(=S)Nc1ccc(SC)cc1,0.0648457785410947,1
100441,F1924-0597,O=C1NC(C(=O)O)C2CCC12,0.0648440785153319,1
100442,F2157-0658,O=Cc1cn(-c2cccc(F)c2)nn1,0.06484080957226586,1
100443,F0777-0783,Sc1nc2ccccc2o1,0.06484007552152271,1
100444,F1900-1928,CC(C)(C)OC(=O)N1CCC2(CC1)CC(O)CO2,0.06483992813349171,1
100445,F1922-0804,CS(=O)(=O)C(Cc1cc(F)ccc1F)C(=O)O,0.06483952461432259,1
100446,F2147-3649,C#CC12COCC1C2,0.06483761283156675,1
100447,F2147-7763,C=CCCCn1cc(Br)cn1,0.0648369550433363,1
100448,F3683-1970,C#CCNC(=O)C1CCNC(=O)C1,0.0648328813691394,1
100449,F1909-2604,COCc1nsc(N2C3CNCC2C3)n1,0.06482961733263998,1
100450,F1919-8773,Cc1c(F)cccc1NC1CC2(CCNCC2)C1,0.06482453651363178,1
100451,F1910-9567,NCCNc1nc2cc(Cl)ccc2o1,0.06482361475078721,1
100452,F1907-6798,CCC1CN(C(=O)C2CNC2)CCC1O,0.06482318355911883,1
100453,F1922-0819,CS(=O)(=O)C(Cc1ccc(F)cc1F)C(=O)O,0.06482250279493088,1
100454,F1926-0370,CCc1cnc(N(C)CCNC)nc1,0.06481991372136899,1
100455,F2197-1563,Cc1cc(Br)c(=O)n(CC(F)F)c1,0.06481982244937472,1
100456,F1911-9561,CC(=O)C(F)(F)C(=O)c1ccco1,0.06481928019654834,1
100457,F2197-0727,Cn1ncc2c(N3CCCC3CO)cncc21,0.06481799738572307,1
100458,F2185-1935,O=Cc1cc2c(cc1Br)OCCCO2,0.06481530550430428,1
100459,F2157-0743,O=Cc1cn(-c2cccc(Cl)c2)nn1,0.0648149325014188,1
100460,F2197-9237,COCCCn1cnnc1C1CCCCN1,0.06481260436514488,1
100461,F2197-6702,NC(COc1ccc2nncn2n1)C(=O)O,0.06481192154505774,1
100462,F2198-5703,C#CCn1cc(-c2ccccc2)cn1,0.06480642012305964,1
100463,F1911-3045,Nc1nc(Cl)nc2c1ncn2C1CCCCO1,0.06480537983109266,1
100464,F1924-1342,CCOP(=O)(O)C1CNCC1C1CC1.Cl,0.06480528175137243,1
100465,F8888-3780,BrCC1(CBr)CC1,0.06480525467010892,1
100466,F1967-6976,Cc1nc(N)cc(C2CCCC2)n1,0.06480472117505716,1
100467,F1904-5380,CCOC(=O)NC(=S)Nc1ccc(F)c([N+](=O)[O-])c1,0.0647994138542335,1
100468,F2157-0835,CSc1cccc(-n2cc(C=O)nn2)c1,0.06479870866420928,1
100469,F2185-1626,O=c1ccn(C2CCNC2)c(=O)[nH]1,0.0647984402404084,1
100470,F2158-0443,O=C(O)Cc1csc(NC(=O)c2cnccn2)n1,0.06479626886855532,1
100471,F1913-8488,CC(F)(F)c1nc2ccccc2n1CCN,0.06479389571062051,1
100472,F2157-1267,O=Cc1cn(-c2cccc(Br)c2)nn1,0.06479202821892649,1
100473,F1907-6334,CC(F)(F)C1CCCN(C(=O)CCCl)C1,0.06479197323422001,1
100474,F1904-5305,CCOC(=O)NC(=S)Nc1ccc(F)cc1,0.06479109038635038,1
100475,F2167-4092,Cl.O=c1ncccn1C1CCNCC1,0.06478887839409611,1
100476,F2185-0113,CC(C)c1noc(CCN)n1,0.06477939265045363,1
100477,F2167-1912,Cl.NC(CCc1ccccc1)c1ccco1,0.06477445744088138,1
100478,F1904-6000,CC(C)COC(=O)NC(=S)Nc1ccc(F)cc1,0.06477425140338419,1
100479,F2157-1811,CCOC(=O)c1cn(Cc2cccc(Br)c2)nn1,0.06476842693192966,1
100480,F2197-9666,CCC(C)n1c(C)nnc1CC1CCNCC1,0.06476656418638539,1
100481,F2157-1332,O=Cc1cn(-c2ccc(OC(F)(F)F)cc2)nn1,0.06476397109528996,1
100482,F2197-1825,Cc1cc(Br)c(=O)n(CC2CCNCC2)c1,0.06476337039902652,1
100483,F2158-1105,NNc1ccc(CCC(=O)O)cc1,0.0647572774901488,1
100484,F1905-0041,C1CCC2(C1)CO2,0.0647550368910871,1
100485,F2157-1149,O=C(O)c1cn(-c2ccc(F)c(F)c2F)nn1,0.06475484578066308,1
100486,F1906-9667,N#Cc1ccc(=O)n(CC2CCOC2)n1,0.06475463731352078,1
100487,F1143-4499,CCOC(=O)c1c(-c2ccc(C)o2)csc1N,0.0647538820748692,1
100488,F1904-5317,CCOC(=O)NC(=S)Nc1cccc([N+](=O)[O-])c1,0.06475244733932324,1
100489,F1904-6069,CC(C)COC(=O)NC(=S)Nc1ccc(Cl)cc1,0.06475203284678528,1
100490,F6663-0202,OCC1CCCN(Cc2cccc(F)c2)C1,0.06474726196605705,1
100491,F1909-5623,O=C(O)/C=C\C(=O)NCCc1ccncc1,0.0647446123243935,1
100492,F8880-4878,CC(C)(C)C(=O)Cn1cc(C(=O)O)nn1,0.06474446378279965,1
100493,F2197-2111,Cc1cc(Br)c(=O)n(Cc2cccc(F)c2)c1,0.0647442192171551,1
100494,F1967-2689,c1c(N2CCNCC2)nnc2c1CCC2,0.06474299887378979,1
100495,F2197-7197,O=C(O)C(Oc1ccncc1Cl)c1ccccc1,0.06474201308303036,1
100496,F2167-1811,Cl.c1cncc(CC2CC3CCC(C2)N3)c1,0.06474187046905862,1
100497,F0693-0722,Cn1c(=O)cc(NCc2ccccc2)[nH]c1=O,0.06474070185073395,1
100498,F1922-0848,CSC(Cc1cc(F)ccc1Br)C(=O)O,0.06473936636516701,1
100499,F2169-0965,O=C(O)C1CC1c1ccc(Cl)cc1,0.06473798251012271,1
100500,F2157-0812,CCOc1ccc(-n2cc(C=O)nn2)cc1,0.06473782573995054,1
100501,F1907-1872,Cc1nn(C)c(C)c1CN1CCCC(CO)C1,0.06473594156013787,1
100502,F2157-1229,CCOC(=O)c1cn(Cc2cccc(F)c2)nn1,0.06473405093234669,1
100503,F2147-3245,CC(C)CC1NC(=O)C2(CC2)NC1=O,0.06473147189376381,1
100504,F1908-0421,NC1CCN(C(=O)Cc2cccs2)CC1,0.06472853299759179,1
100505,F2157-1457,CCOC(=O)c1cn(Cc2cc(F)cc(F)c2)nn1,0.06472795301988439,1
100506,F1904-5647,COC(=O)NC(=S)Nc1ccccc1,0.06472747329194942,1
100507,F1911-3292,CC(CC(=O)O)NCc1ccc(Cl)cc1,0.06472707478248421,1
100508,F2157-1275,COC(=O)c1cn(Cc2cc(F)cc(F)c2)nn1,0.0647264568324807,1
100509,F1908-2349,Cc1ccc(Cn2cccc2C(=O)O)c(C)c1,0.06472555587056666,1
100510,F1907-0386,c1c(C2CC2)n[nH]c1N1CCCNCC1,0.06472036479144685,1
100511,F1912-0258,NCCNc1ccc(-n2cccc2)nn1,0.06471876658122411,1
100512,F2197-0078,FC(F)(F)c1cccc(C2=NCCN2)c1,0.06471771853940819,2
100513,F2147-3502,O=C1N(C2CC2)CC(CBr)C1(F)F,0.06471566356289499,1
100514,F2157-1509,O=C(O)c1cn(Cc2cccc(C(F)(F)F)c2)nn1,0.06470901379494932,1
100515,F2157-1431,CCOC(=O)c1cn(Cc2cccc(Cl)c2)nn1,0.06470790242889816,1
100516,F2157-0734,O=C(O)c1cn(-c2ccccc2F)nn1,0.06470066961490274,1
100517,F2167-0002,Cl.O=C1CCCN(Cc2ccccc2)CC1,0.06469976005266202,1
100518,F9994-5392,CC(C)(C(=O)O)C1CCCO1,0.06469676090017322,1
100519,F1922-0240,CN(C)S(=O)(=O)C(Cc1ccccc1)C(=O)O,0.0646906194982929,1
100520,F8883-3455,Clc1ccc2oc(Cl)nc2c1,0.06468998399610401,1
100521,F8880-6456,Fc1ccc2oc(Cl)nc2c1,0.06468944537291661,1
100522,F3413-2475,C#Cc1ccc(C(F)(F)F)cc1C(=O)NC,0.06468882882417247,1
100523,F1903-2188,CC(C)Cc1nc(C2CC2)nc(N)c1F,0.06468788666558567,1
100524,F1967-1306,Oc1ccc(-n2cccn2)nn1,0.06468744852622282,1
100525,F2147-9589,Cl.Cl.O=C1Cn2nncc2CN1C1CCNC1,0.06468565675870076,1
100526,F1913-8792,CC(F)(F)Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1,0.06468412080247306,1
100527,F1922-5264,COc1cccc(C2CC2C(C)=O)c1,0.06468380876240837,1
100528,F2147-8865,C=CCCC(CC)CN,0.06468362527866406,1
100529,F1903-2374,Fc1c(CCc2ccccc2)nc[nH]c1=S,0.06468087392568923,1
100530,F1910-9556,NCCNc1nc2ccc(Cl)cc2o1,0.0646806652471069,1
100531,F6807-7771,C=CCNc1nc2ccc(F)cc2o1,0.06467980624991616,1
100532,F1967-6767,Nc1ccc(N2CCN(CCO)CC2)nn1,0.0646778889919724,1
100533,F2197-9209,c1ccc(CCn2cnnc2C2CCCN2)cc1,0.06467665945559212,1
100534,F1924-1056,CN1CC(N)C2(CC2)C1,0.06467621953827171,1
100535,F1913-7109,O=C1NCCC(OCC(F)(F)F)C1(F)F,0.06467285685601935,1
100536,F3284-7644,Clc1nc2ccccc2o1,0.06466869524651672,1
100537,F1908-1144,O=C(Cc1cccnc1)N1CCC(CO)CC1,0.06466861882491368,1
100538,F2132-7353,FC(F)(F)Oc1cccc(C2CNCCO2)c1,0.06466208644820169,1
100539,F8881-1143,O=C(O)C1CC1c1ccc(F)cc1,0.06466180138450646,1
100540,F2197-9732,COCCn1c(C)nnc1CC1CC2CCC(C1)N2,0.06465872882596038,1
100541,F2147-2531,CC(C)C(N)CN1CCCCC1.Cl.Cl,0.06465070304457692,1
100542,F8880-7863,Cn1cc(C(O)C(F)(F)F)cn1,0.06464540585947885,1
100543,F0777-0562,COc1ccc(NC(N)=S)cc1,0.06464521295090662,1
100544,F2147-7909,Fc1ccc2nc(Cl)oc2c1,0.06464439959605355,1
100545,F2147-7764,C=CCCCn1cc(I)cn1,0.06464213802508327,1
100546,F2157-1168,COC(=O)c1cn(Cc2cc(C)ccc2C)nn1,0.06464185828398461,1
100547,F2167-7931,O=C(O)C1CC2(C1)C(C1CCOCC1)C2(F)F,0.06464100163922887,1
100548,F2197-2116,NCc1cccn(Cc2cccc(F)c2)c1=O,0.0646325800925892,1
100549,F8881-5866,CC(C)Cn1cnnc1C1CCCN1,0.0646305943137949,1
100550,F8889-6759,O=C(O)C1CC1c1ccc(Br)cc1,0.06462907366343741,1
100551,F1967-3293,O=c1cc(NCc2ccccc2)[nH]c(=O)[nH]1,0.06462785260160236,1
100552,F1913-1113,C#C[C@H]1C[C@@H]1CO,0.06462703580758339,1
100553,F1907-6170,O=C(C1CCNC1)N1CCC2(CC1)COC2,0.06462521123616297,1
100554,F1957-0137,COc1cc(N2CCC2)nc2c1NCCC2,0.06462338374888758,1
100555,F1922-1938,OC(CCOCC(F)(F)F)c1ccccc1Cl,0.0646215572831233,1
100556,F1908-2187,O=C(O)c1cccn1Cc1c(F)cccc1Cl,0.06462028097531101,1
100557,F2157-1179,CCOC(=O)c1cn(Cc2ccccc2C)nn1,0.06462020375048487,1
100558,F2197-1654,O=c1c(Br)cc(C(F)(F)F)cn1Cc1ccccc1,0.06461870784795294,1
100559,F2172-2007,Cc1nnc(CN2CCC3NCCC3C2)o1,0.0646172572664535,1
100560,F2157-0768,COC(=O)c1cn(CC2CCCO2)nn1,0.06461651847386629,1
100561,F8887-5679,CCc1cc(O)nc(N)n1,0.06461455833359252,1
100562,F1922-3968,CONC(C)C1CC1C1CCCC1,0.06461292647142015,1
100563,F1967-3309,O=c1cc(NCc2ccc(Cl)cc2)[nH]c(=O)[nH]1,0.06461272689038276,1
100564,F1923-1874,[H][C@@]12CC[C@@]1([H])CN(O)C2,0.06461017591433858,1
100565,F3139-1695,Cc1ccc2c(CCl)cc(=O)oc2c1,0.06459797686885359,1
100566,F2197-1671,Cc1cc(Br)c(=O)n(Cc2ccc(F)cc2)c1,0.06459783794577513,1
100567,F1922-5383,O=CC1CC1c1cc(Cl)cc(Cl)c1,0.0645968905863787,1
100568,F1967-1906,O=C(O)COc1ccc(-n2cccn2)nn1,0.06459232042740687,1
100569,F2167-1908,CCCCCCCC(N)c1ccccn1.Cl,0.0645910758162998,1
100570,F1967-3310,O=c1cc(NCc2ccccc2Cl)[nH]c(=O)[nH]1,0.06458789515758827,1
100571,F1909-3174,O=C(C1CC(F)(F)C1)N1CC2CC(C1)N2,0.0645870103441316,1
100572,F2147-1908,Nc1nc2cc(F)ccc2o1,0.06458423421636766,1
100573,F2172-2528,Fc1cccnc1CN1CCC2NCCC2C1,0.06458403555624312,1
100574,F1904-5383,CCOC(=O)NC(=S)Nc1cc(Cl)cc(Cl)c1,0.06458383809773605,1
100575,F1922-5351,Cc1ccc(C2CC2C=O)cc1,0.0645832328307658,1
100576,F1911-0328,O=C(O)CCNc1cc(C2CCCC2)ncn1,0.06458312453444585,1
100577,F1905-6581,Nc1nc2ccccc2o1,0.06458130865795647,1
100578,F1907-6480,CC(Cl)C(=O)N1CC(CO)C(C(F)(F)F)C1,0.06458068207450883,1
100579,F1909-6812,Cc1ccncc1NC(=O)C1CC1C(=O)O,0.06457985438873809,2
100580,F1908-0352,COc1cccc(CC(=O)N2CC(N)C2)c1,0.0645791172044373,1
100581,F1905-6458,Nc1nc2cc(Br)ccc2o1,0.06457323774674394,1
100582,F1922-5389,C#Cc1ccc(C2CC2C=O)cc1,0.06457318572108024,1
100583,F6662-2291,N#CC1CCN(C(=O)C2CC(F)(F)C2)CC1,0.06457219970314623,1
100584,F1921-1161,Cl.NC1C(=O)NCC1c1ccccc1Cl,0.06456442816462286,1
100585,F1916-8902,CCOC(=O)C12CCCC1C2,0.06456349144767962,1
100586,F2157-1141,COC(=O)c1cn(Cc2ccc(C#N)cc2)nn1,0.06456281759395335,1
100587,F1967-1189,Clc1ccc(-n2cccn2)nn1,0.06456001410956232,1
100588,F2167-0871,OCC1CCCN1c1ncccn1,0.06455909578122031,1
100589,F2173-0222,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0.06455764739170279,1
100590,F1921-0656,CS(=O)(=O)C[C@H]1C[C@@H](CN=[N+]=[N-])C1,0.0645544150589253,1
100591,F2147-6996,CC#CCn1cc(CCN)cn1,0.06455108943411668,1
